query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	alntmscore	qtmscore	ttmscore	prob
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A7W9DI38_unreviewed_MACPF_domain-containing_protein_taxID_188932_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.230	26	15	2	1	25	1	22	2.191E+00	3.767E-01	2.543E-01	3.557E-01	0.008
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A642PY68_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.312	16	11	0	1	16	1	16	3.856E+00	5.262E-01	3.387E-01	1.261E-01	0.008
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A413HAP3_unreviewed_MACPF_domain-containing_protein_taxID_871324_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.200	20	16	0	1	20	1	20	3.557E+00	5.219E-01	3.202E-01	1.142E-01	0.008
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	H8KQN2_unreviewed_MACPF_domain-containing_protein_taxID_929556_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.307	26	17	1	2	26	4	29	1.864E+00	2.634E-01	2.186E-01	2.378E-01	0.007
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A4Q1EVQ7_unreviewed_MACPF_domain-containing_protein_taxID_713556_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.157	38	28	1	4	41	2	35	2.191E+00	2.700E-01	2.435E-01	2.700E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A7U7HEE0_unreviewed_MACPF_domain-containing_protein_taxID_1932669_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.210	38	26	1	4	41	2	35	2.792E+00	2.735E-01	2.506E-01	2.735E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A927PHG1_unreviewed_MACPF_domain-containing_protein_taxID_1658008_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.125	40	18	1	2	41	10	32	4.531E+00	3.610E-01	3.030E-01	3.610E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A7X0R4F6_unreviewed_MACPF_domain-containing_protein_taxID_2761620_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.260	23	17	0	1	23	1	23	4.910E+00	3.214E-01	2.698E-01	2.723E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A9E3K7K4_unreviewed_MACPF_domain-containing_protein_taxID_2202734_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.100	10	9	0	1	10	1	10	7.929E+00	6.679E-01	2.218E-01	8.341E-02	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A2U2PIF6_unreviewed_MACPF_domain-containing_protein_taxID_2173175_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.195	41	22	1	1	41	1	30	4.910E+00	2.894E-01	2.314E-01	2.894E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A841ER65_unreviewed_MACPF_domain-containing_protein_taxID_502909_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.333	21	10	1	1	17	1	21	6.246E+00	3.402E-01	1.989E-01	2.414E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A255T275_unreviewed_MACPF_domain-containing_protein_taxID_2024223_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.375	16	10	0	1	16	13	28	5.766E+00	3.124E-01	2.546E-01	1.944E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A174TYD4_unreviewed_MACPF_domain-containing_protein_taxID_818_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.133	15	13	0	2	16	5	19	7.325E+00	3.746E-01	2.548E-01	3.123E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A443YUM4_unreviewed_MACPF_domain-containing_protein_taxID_2233776_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.266	15	11	0	1	15	3	17	8.578E+00	4.746E-01	2.944E-01	3.256E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A497Y471_unreviewed_MAC_Perforin_domain-containing_protein_taxID_475253_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.461	13	4	1	1	10	1	13	8.578E+00	4.212E-01	1.500E-01	2.113E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A3M7TD05_unreviewed_MACPF_domain-containing_protein_taxID_2305228_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.146	41	26	1	1	41	1	32	8.578E+00	3.319E-01	2.916E-01	3.319E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A841JED5_unreviewed_MACPF_domain-containing_protein_taxID_354630_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.352	17	9	1	1	17	1	15	6.765E+00	2.794E-01	1.749E-01	2.028E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A3D9B8Z3_unreviewed_MACPF_domain-containing_protein_taxID_333702_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.187	16	13	0	2	17	10	25	7.929E+00	2.786E-01	2.279E-01	2.447E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A412P7B3_unreviewed_MACPF_domain-containing_protein_taxID_329854_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.062	16	15	0	2	17	10	25	7.929E+00	3.401E-01	2.345E-01	2.406E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A6B9ZBG8_unreviewed_MACPF_domain-containing_protein_taxID_2703787_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.318	22	10	1	1	17	1	22	8.578E+00	2.444E-01	1.803E-01	2.324E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.307	26	15	1	1	26	1	23	7.325E+00	2.393E-01	2.055E-01	2.208E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A966DVA7_unreviewed_MACPF_domain-containing_protein_taxID_2695265_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.195	41	18	1	1	41	1	26	9.275E+00	2.758E-01	2.166E-01	2.758E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A9Q4P331_unreviewed_MACPF_domain-containing_protein_taxID_817_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.225	31	20	1	4	34	2	28	5.321E+00	1.919E-01	1.403E-01	1.919E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	I9SQN2_unreviewed_MACPF_domain-containing_protein_taxID_997887_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.350	20	9	2	1	16	1	20	8.578E+00	2.301E-01	1.911E-01	2.271E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A202BUL3_unreviewed_MACPF_domain-containing_protein_taxID_1945581_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.235	34	23	2	1	34	1	31	9.275E+00	3.690E-01	3.054E-01	3.690E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A316WPV4_unreviewed_MACPF_domain-containing_protein_taxID_741074_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.159	44	20	2	1	41	1	30	9.275E+00	2.647E-01	2.149E-01	2.647E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A6I0YZ08_unreviewed_MACPF_domain-containing_protein_taxID_371601_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.125	16	14	0	1	16	4	19	9.275E+00	2.891E-01	2.539E-01	2.855E-01	0.000
A0A520BWX4_unreviewed_MACPF_domain-containing_protein_taxID_1411316_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A1I7EAB4_unreviewed_MACPF_domain-containing_protein_taxID_305507_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	0.160	50	26	2	1	41	1	43	9.275E+00	1.895E-01	1.895E-01	1.733E-01	0.000
A0A543DTD9_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A543DTD9_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	1.000	33	0	0	1	33	1	33	2.673E-05	1.000E+00	1.000E+00	1.000E+00	1.000
A0A543DTD9_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1H6GVA4_unreviewed_MACPF_domain-containing_protein_taxID_680127_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.657	35	10	1	1	33	1	35	4.025E-02	2.866E-01	2.866E-01	2.772E-01	0.082
A0A543DTD9_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A3G6U0S3_unreviewed_MACPF_domain-containing_protein_taxID_1241978_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.424	33	19	0	1	33	1	33	6.831E-02	2.613E-01	2.613E-01	2.613E-01	0.057
A0A543DTD9_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A4R3B3E3_unreviewed_MACPF_domain-containing_protein_taxID_2485111_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.321	28	15	2	8	33	4	29	6.105E+00	1.785E-01	1.579E-01	1.740E-01	0.000
A0A543DTD9_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A5B5VPB8_unreviewed_MACPF_domain-containing_protein_taxID_214856_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.206	29	18	1	5	33	4	27	8.630E+00	1.980E-01	1.690E-01	1.980E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	1.000	35	0	0	1	35	1	35	3.803E-05	1.000E+00	1.000E+00	1.000E+00	1.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A7U7HEE0_unreviewed_MACPF_domain-containing_protein_taxID_1932669_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.800	35	7	0	1	35	1	35	7.132E-03	4.603E-01	4.603E-01	4.603E-01	0.795
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A4Q1EVQ7_unreviewed_MACPF_domain-containing_protein_taxID_713556_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.800	35	7	0	1	35	1	35	9.749E-03	3.609E-01	3.609E-01	3.609E-01	0.505
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1N7K8S4_unreviewed_MACPF_domain-containing_protein_taxID_297244_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.714	35	9	1	1	35	1	34	8.688E-02	3.277E-01	3.203E-01	3.277E-01	0.106
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A3D9B8Z3_unreviewed_MACPF_domain-containing_protein_taxID_333702_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.371	35	22	0	1	35	1	35	3.279E-01	2.742E-01	2.742E-01	2.742E-01	0.045
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A4Q1EUC9_unreviewed_MACPF_domain-containing_protein_taxID_713556_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.371	35	20	1	1	35	1	33	8.372E-01	3.000E-01	2.936E-01	3.000E-01	0.020
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A966DVA7_unreviewed_MACPF_domain-containing_protein_taxID_2695265_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.371	35	16	1	1	35	1	29	1.058E+00	3.535E-01	3.191E-01	3.535E-01	0.016
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A414BLZ8_unreviewed_MACPF_domain-containing_protein_taxID_820_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.371	35	16	2	1	35	1	29	8.372E-01	2.577E-01	2.390E-01	2.577E-01	0.014
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	I9SQN2_unreviewed_MACPF_domain-containing_protein_taxID_997887_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.305	36	17	2	1	35	1	29	1.144E+00	2.786E-01	2.448E-01	2.786E-01	0.011
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	I9TCL6_unreviewed_MACPF_domain-containing_protein_taxID_997887_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.250	28	21	0	8	35	2	29	1.446E+00	3.176E-01	3.111E-01	3.183E-01	0.011
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A4Q9HI28_unreviewed_MACPF_domain-containing_protein_taxID_1926871_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.400	35	14	1	1	35	1	28	1.144E+00	2.379E-01	2.332E-01	2.379E-01	0.010
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A3E1P020_unreviewed_MACPF_domain-containing_protein_taxID_2291814_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.257	35	20	1	1	35	1	29	1.977E+00	3.214E-01	2.881E-01	3.214E-01	0.009
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A6N4XUM9_unreviewed_MACPF_domain-containing_protein_taxID_2675058_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.342	35	20	1	1	35	1	32	1.338E+00	2.667E-01	2.565E-01	2.667E-01	0.009
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A316WPV4_unreviewed_MACPF_domain-containing_protein_taxID_741074_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.181	33	27	0	1	33	1	33	2.311E+00	3.418E-01	3.353E-01	3.418E-01	0.009
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A088F4Z9_unreviewed_MACPF_domain-containing_protein_taxID_1538644_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.562	16	7	0	20	35	13	28	2.311E+00	3.268E-01	2.768E-01	2.977E-01	0.008
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1H0QYD2_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.225	31	24	0	5	35	2	32	1.691E+00	2.582E-01	2.417E-01	2.541E-01	0.008
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A848GTP1_unreviewed_MACPF_domain-containing_protein_taxID_2728842_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.250	24	18	0	12	35	2	25	2.499E+00	3.240E-01	2.866E-01	3.232E-01	0.007
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A086BLQ2_unreviewed_MACPF_domain-containing_protein_taxID_558152_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.485	35	16	1	1	35	1	33	1.977E+00	2.322E-01	2.266E-01	2.322E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A5D3FS95_unreviewed_MACPF_domain-containing_protein_taxID_310300_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.297	37	24	2	1	35	1	37	2.499E+00	2.624E-01	2.624E-01	2.554E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A841JED5_unreviewed_MACPF_domain-containing_protein_taxID_354630_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.257	35	23	1	1	35	1	32	3.414E+00	2.816E-01	2.672E-01	2.816E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1H0PJ05_unreviewed_D-mannose_binding_lectin_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.214	28	22	0	8	35	2	29	4.663E+00	3.648E-01	3.479E-01	3.636E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A3E4JWF2_unreviewed_MACPF_domain-containing_protein_taxID_821_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.222	27	20	1	9	35	4	29	4.663E+00	3.460E-01	3.223E-01	3.427E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A7G8V3P1_unreviewed_Bulb-type_lectin_domain-containing_protein_taxID_2762321_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.250	28	21	0	8	35	2	29	3.158E+00	2.296E-01	2.263E-01	2.297E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A6I7M5X7_unreviewed_MACPF_domain-containing_protein_taxID_818_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.200	35	23	1	1	35	1	30	3.691E+00	2.769E-01	2.627E-01	2.769E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A108TGA1_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.454	11	6	0	3	13	2	12	5.040E+00	5.073E-01	2.314E-01	7.511E-02	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A7K0B9D1_unreviewed_MACPF_domain-containing_protein_taxID_34087_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.314	35	17	2	1	35	1	28	3.691E+00	2.233E-01	1.901E-01	2.233E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1H0PJ46_unreviewed_MACPF_domain-containing_protein_taxID_1881048_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.257	35	20	2	1	35	1	29	4.663E+00	2.753E-01	2.583E-01	2.753E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A848FYJ3_unreviewed_MACPF_domain-containing_protein_taxID_2728841_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.250	28	21	0	8	35	3	30	3.691E+00	2.286E-01	2.084E-01	2.198E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A1C7H461_unreviewed_MACPF_domain-containing_protein_taxID_1796613_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.285	28	20	0	8	35	6	33	4.663E+00	2.707E-01	2.540E-01	2.588E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2U0UP63_unreviewed_MACPF_domain-containing_protein_taxID_1703337_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	0.181	33	26	1	3	35	13	44	3.990E+00	2.880E-01	2.830E-01	2.226E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A365XXD9_unreviewed_MACPF_domain-containing_protein_taxID_2259036_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.314	35	15	2	1	35	1	26	5.040E+00	2.803E-01	2.369E-01	2.803E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A642EQ71_unreviewed_MACPF_domain-containing_protein_taxID_817_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.269	26	15	1	14	35	2	27	4.663E+00	2.511E-01	2.027E-01	2.452E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0A2EJR8_unreviewed_MACPF_domain-containing_protein_taxID_1517682_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	0.351	37	13	2	1	35	1	28	4.663E+00	2.234E-01	2.061E-01	2.234E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A497Y790_unreviewed_MAC_Perforin_domain-containing_protein_taxID_475253_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.285	35	18	2	1	35	1	28	4.663E+00	2.107E-01	1.856E-01	2.107E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	C2FV94_unreviewed_MACPF_domain-containing_protein_taxID_525372_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.200	35	21	1	1	35	1	28	5.040E+00	2.537E-01	2.451E-01	2.537E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0P0GQX9_unreviewed_MACPF_domain-containing_protein_taxID_246787_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.344	29	18	1	7	35	2	29	4.663E+00	2.376E-01	2.392E-01	2.376E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A9X1X125_unreviewed_MAC_perforin_domain-containing_protein_taxID_2932774_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	0.289	38	16	2	1	35	1	30	5.040E+00	2.513E-01	2.273E-01	2.513E-01	0.000
A0A543DTE3_unreviewed_MACPF_domain-containing_protein_taxID_558021_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A841JJ50_unreviewed_MACPF_domain-containing_protein_taxID_354630_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	0.285	28	20	0	8	35	5	32	5.040E+00	2.355E-01	2.291E-01	2.287E-01	0.000
